START DATE | TIME,MAIN LATERAL,CFS,ORDER #,STATUS,DISTRICT,LINE / HEAD
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
0,0,0.00,0,0,WEST - District,VAE HEAD 4
45152.34028,"A2-T18 (METER), , , ",22.00,8335,OPEN,WEST - District,VAE HEAD 5
45153.375,"A4-T8 (METER), , , ",18.00,8571,0,WEST - District,VAE HEAD 5
45153.54167,"A4-T8 (METER), , , ",18.00,8566,0,WEST - District,VAE HEAD 5
45153.6875,"A4-T8 (METER), , , ",18.00,8572,0,WEST - District,VAE HEAD 5
45153.77083,"A4-T15 (METER), , , ",21.00,8695,0,WEST - District,VAE HEAD 5
45153.97917,"A-T1A, , , ",10.00,8714,0,WEST - District,VAE HEAD 5
45154.1875,"A-T1A, , , ",8.00,8718,0,WEST - District,VAE HEAD 5
45154.6875,"A9-T5 (METER), , , ",25.00,8713,0,WEST - District,VAE HEAD 5
45154.875,"A9-T5 (METER), , , ",25.00,8712,0,WEST - District,VAE HEAD 5
45155.33333,"A9-T7 (METER), , , ",20.00,8732,0,WEST - District,VAE HEAD 5
45155.54167,"A6-T4, , , ",8.00,8857,0,WEST - District,VAE HEAD 5
45155.54167,"A-T7, , , ",10.00,8886,0,WEST - District,VAE HEAD 5
45155.75,"A5-1-T3 (METER), , , ",15.00,8735,0,WEST - District,VAE HEAD 5
45155.97917,"A5-2-T5 (METER), , , ",22.00,8891,0,WEST - District,VAE HEAD 5
45156.35417,"A5-T4 (METER), , , ",20.00,8784,0,WEST - District,VAE HEAD 5
45156.5625,"A8-T1, , , ",18.00,8920,0,WEST - District,VAE HEAD 5
45156.85417,"A9-3-T1 (METER), , , ",20.00,8345,0,WEST - District,VAE HEAD 5
45156.97917,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 5
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,VAE HEAD 6
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
0,0,0.00,0,0,WEST - District,RD HEAD 1
45152.17708,"A12-T1 (METER), A12-T2 (METER), A12-T3 (METER), ",27,7820,OPEN,CENTRAL - District,A HEAD 1
45153.35417,"A-T24, , , ",25,8897,0,CENTRAL - District,A HEAD 1
45153.85417,"A18-T1, A18-T2, , ",27,8343,0,CENTRAL - District,A HEAD 1
45154.54167,"A13-T4 (METER), , , ",20,8628,0,CENTRAL - District,A HEAD 1
45154.79167,0,0,0,0,CENTRAL - District,A HEAD 1
45154.83333,"G-T4 (METER), , , ",25,8785,0,CENTRAL - District,A HEAD 1
45155.08333,"G-T6 (METER), , , ",12,8825,0,CENTRAL - District,A HEAD 1
45155.29167,0,0,0,0,CENTRAL - District,A HEAD 1
45155.41667,"A-T32, , , ",24,8874,0,CENTRAL - District,A HEAD 1
45155.85417,"A-T40, , , ",22,8888,0,CENTRAL - District,A HEAD 1
45156.14583,"A-T40, , , ",22,8889,0,CENTRAL - District,A HEAD 1
45156.45833,"A20-T1, , , ",22,8887,0,CENTRAL - District,A HEAD 1
45156.66667,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 1
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 2
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 3
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 4
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 5
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,A HEAD 6
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 1
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 2
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
0,0,0,0,0,CENTRAL - District,G HEAD 3
